SELECT * FROM state_vectors_data4 v JOIN (SELECT MAX(time) AS recent, count(*) as cnt, icao24 FROM state_vectors_data4, state_vectors_data4.serials s WHERE hour=1480SELECT * FROM state_vectors_data4 v JOIN (SELECT MAX(time) AS recent, count(*) as cnt, icao24 FROM state_vectors_data4, state_vectors_data4.serials s WHERE hour=1480762800 AND s.ITEM=1344390019 GROUP BY icao24) AS m ON v.icao24=m.icao24 AND v.time=m.recent WHERE cnt>30 AND v.hour=1480762800;
+------------+--------+-------------------+----------------------+-------------------+--------------------+--------------------+----------+----------+-------+-------+--------+--------------------+-------------------+-------------------+-------------------+------------+------------+------+--------+
| time       | icao24 | lat               | lon                  | velocity          | heading            | vertrate           | callsign | onground | alert | spi   | squawk | baroaltitude       | geoaltitude       | lastposupdate     | lastcontact       | hour       | recent     | cnt  | icao24 |
| 1480766399 | 490d02 | 49.5831298828125  | 8.799687435752466    | 177.3228097782351 | 321.8334372909093  | -4.8768            | NJE060Q  | false    | false | false | 7573   | 3787.14            | 3848.1            | 1480766398.309    | 1480766398.871    | 1480762800 | 1480766399 | 202  | 490d02 |
| 1480765923 | 344198 | 49.61888122558594 | 5.47690140573602     | 211.3519781344592 | 260.3313313389164  | 3.90144            | NULL     | false    | false | false | 2550   | 10721.34           | 10736.58          | 1480765922.765    | 1480765922.765    | 1480762800 | 1480765923 | 1363 | 344198 |
| 1480766399 | 400683 | 51.47620766849841 | -0.7884979248046875  | 85.91830878509218 | 90.68614419783525  | -3.90144           | BAW152   | false    | false | false | 3241   | 1112.52            | 1181.1            | 1480766398.802    | 1480766398.968    | 1480762800 | 1480766399 | 263  | 400683 |
| 1480766276 | 400cd2 | 45.51123046875    | 8.76617431640625     | 89.08797727617068 | 349.0145022210324  | -4.8768            | EZY74RF  | false    | false | false | 1000   | 792.48             | 861.0600000000001 | 1480766265.804    | 1480766265.804    | 1480762800 | 1480766276 | 1289 | 400cd2 |
| 1480766011 | 44ce72 | 50.90313720703125 | 4.541584736592061    | 66.41310651656477 | 249.5997906051575  | -3.57632           | BEL88L   | false    | false | false | 1000   | 7.62               | 114.3             | 1480766005.093    | 1480766009.953    | 1480762800 | 1480766011 | 1567 | 44ce72 |
| 1480766399 | 400960 | 50.74347544524629 | 6.77001953125        | 223.8688642475418 | 289.1844148182371  | 0.32512            | BAW855   | false    | false | false | 7670   | 10355.58           | 10248.9           | 1480766398.668    | 1480766398.785    | 1480762800 | 1480766399 | 1272 | 400960 |
| 1480766399 | 400982 | 51.62786865234375 | 2.777759448902027    | 228.2978204542401 | 252.8308246630237  | -15.60576          | BAW697V  | false    | false | false | 2203   | 10126.98           | 10165.08          | 1480766396.371    | 1480766398.925    | 1480762800 | 1480766399 | 632  | 400982 |
| 1480766399 | 405d0d | 44.89884198722193 | 5.72930312738186     | 228.2978204542401 | 197.1691753369763  | 0                  | EZY3469  | false    | false | false | 1117   | 11887.2            | 11849.1           | 1480766398.522    | 1480766398.522    | 1480762800 | 1480766399 | 1297 | 405d0d |
| 1480765399 | 3c666e | 50.04606473243842 | 8.564937694652661    | 70.147603904379   | 69.83739600921396  | 0.97536            | DLH91A   | true     | false | false | 7570   | NULL               | NULL              | 1480765390.523    | 1480765390.523    | 1480762800 | 1480765399 | 1451 | 3c666e |
| 1480766399 | 484b91 | 52.24781799316406 | 4.62982177734375     | 67.50987280650925 | 57.76321344786977  | -4.55168           | KLM52Y   | false    | false | false | 1000   | 335.28             | 434.34            | 1480766390.609    | 1480766398.616    | 1480762800 | 1480766399 | 985  | 484b91 |
| 1480766399 | 3c6561 | 45.52766418457031 | 5.99945068359375     | 239.5575200387341 | 205.2993561121122  | 0                  | DLH568   | false    | false | false | 0134   | 11269.98           | 11231.88          | 1480766398.563    | 1480766398.622    | 1480762800 | 1480766399 | 163  | 3c6561 |
| 1480764871 | 3de1f3 | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | 7070   | 944.88             | NULL              | NULL              | 1480764857.054    | 1480762800 | 1480764871 | 179  | 3de1f3 |
| 1480766399 | 4baa84 | 49.19421697067002 | 9.881913034539473    | 206.2817805227397 | 134.0906195508009  | 8.45312            | THY8MJ   | false    | false | false | 7775   | 8214.360000000001  | 8130.54           | 1480766397.824    | 1480766398.702    | 1480762800 | 1480766399 | 215  | 4baa84 |
| 1480763904 | 4a0835 | 50.899146128509   | 4.524612426757812    | 70.3265834040981  | 249.4439547804165  | -3.90144           | BMS9Q    | false    | false | false | 3566   | -45.72             | -38.1             | 1480763903.345    | 1480763903.36     | 1480762800 | 1480763904 | 77   | 4a0835 |
| 1480766399 | 484130 | 49.02488708496094 | 10.57743952824519    | 251.003337800233  | 135.332145725747   | 0                  | KLM1575  | false    | false | false | 0142   | 11277.6            | 11140.44          | 1480766397.637    | 1480766398.932    | 1480762800 | 1480766399 | 903  | 484130 |
| 1480764235 | 4caa5e | 51.60090637207031 | 6.21009620460304     | 78.25638528712554 | 272.2605019111413  | -4.22656           | RYR6219  | false    | false | false | 7376   | 121.92             | 243.84            | 1480764233.24     | 1480764233.256    | 1480762800 | 1480764235 | 343  | 4caa5e |
| 1480766399 | 495289 | 50.91758081468485 | 6.6278076171875      | 158.1486538561036 | 39.85329767807212  | -3.90144           | TAP544   | false    | false | false | 1000   | 4244.34            | 4274.82           | 1480766397.363    | 1480766398.858    | 1480762800 | 1480766399 | 933  | 495289 |
| 1480766399 | 3c55a4 | 51.26788640426377 | 8.218307495117188    | 189.7677858641813 | 352.8364525341676  | -10.40384          | DLH6NM   | false    | false | false | 7671   | 5882.64            | 5958.84           | 1480766398.836    | 1480766398.948    | 1480762800 | 1480766399 | 595  | 3c55a4 |
| 1480766399 | 4b19f3 | 50.01388549804688 | 8.477108604029604    | 61.53576047858585 | 69.44395478041653  | -3.2512            | SWR1072  | false    | false | false | 1000   | 251.46             | 396.24            | 1480766398.815    | 1480766398.845    | 1480762800 | 1480766399 | 241  | 4b19f3 |
| 1480766392 | 4c01e8 | 51.4764404296875  | -0.5423386032516646  | 59.17000617576564 | 89.00365210349509  | -3.57632           | ASL51G   | false    | false | false | 2241   | 160.02             | 152.4             | 1480766391.874    | 1480766391.874    | 1480762800 | 1480766392 | 513  | 4c01e8 |
| 1480763051 | 4ca643 | 48.69140625       | 7.018432617187499    | 241.5696684695494 | 153.434948822922   | 0                  | RYR83VV  | false    | false | false | 3174   | 11277.6            | 11170.92          | 1480763026.559    | 1480763049.84782  | 1480762800 | 1480763051 | 252  | 4ca643 |
| 1480766399 | 4ca5dd | 49.3155321024232  | 8.48628797029194     | 239.9780629776608 | 196.1815962451826  | 0                  | IBK5109  | false    | false | false | 1131   | 11269.98           | 11209.02          | 1480766398.49     | 1480766398.634    | 1480762800 | 1480766399 | 1175 | 4ca5dd |
| 1480766396 | 40612d | 52.03106379104872 | -0.2239641462053328  | 157.7943238978296 | 258.9098712284169  | -2.27584           | EZY63AP  | false    | false | false | 7671   | 2179.32            | 2232.66           | 1480766395.581    | 1480766395.741    | 1480762800 | 1480766396 | 1162 | 40612d |
| 1480766399 | 40666c | 47.597900390625   | -0.1071853637695312  | 223.3528403376096 | 225                | 0.32512            | EZY63TD  | false    | false | false | 1113   | 10668              | 10652.76          | 1480766398.542    | 1480766398.935    | 1480762800 | 1480766399 | 1017 | 40666c |
| 1480766399 | 406e64 | 50.0411418332892  | 5.211824984163852    | 230.5518538177907 | 247.1539427960801  | 0                  | EZY4591  | false    | false | false | 1124   | 10050.78           | 10012.68          | 1480766398.942    | 1480766398.942    | 1480762800 | 1480766399 | 1663 | 406e64 |
| 1480766399 | 44d074 | 49.39224243164062 | 2.537841796875       | 224.0354891995924 | 237.185723309628   | 0                  | CFG4FP   | false    | false | false | 1105   | 10668              | 10622.28          | 1480766398.399    | 1480766398.935    | 1480762800 | 1480766399 | 555  | 44d074 |
| 1480764853 | 3c6571 | 51.1962890625     | 8.620834350585938    | 232.404296875     | 302.244873046875   | 0                  | DLH480   | false    | false | false | 0134   | 10363.2            | 10256.52          | 1480764851.932    | 1480764853        | 1480762800 | 1480764853 | 196  | 3c6571 |
| 1480766399 | 3d27d7 | NULL              | NULL                 | NULL              | NULL               | NULL               | DENIL    | false    | false | false | 7070   | 1249.68            | NULL              | NULL              | 1480766393.377    | 1480762800 | 1480766399 | 306  | 3d27d7 |
| 1480766399 | 40612f | 50.558349609375   | 7.405652497944079    | 222.9163676176194 | 81.90729697441826  | 3.2512             | EZY4702  | false    | false | false | 1000   | 11049              | 10934.7           | 1480766397.041    | 1480766398.961    | 1480762800 | 1480766399 | 795  | 40612f |
| 1480765954 | 3c6650 | 45.38759393207097 | 9.28317930640244     | 73.23196622248993 | 355.9717363335149  | -3.90144           | DLH5LY   | false    | false | false | 2531   | 312.42             | 381               | 1480765951.214    | 1480765953.239    | 1480762800 | 1480765954 | 461  | 3c6650 |
| 1480764136 | 3d1061 | NULL              | NULL                 | NULL              | NULL               | NULL               | NULL     | false    | false | false | 3702   | 1584.96            | NULL              | NULL              | 1480764122.781    | 1480762800 | 1480764136 | 338  | 3d1061 |
| 1480764696 | 400efc | 47.61268615722656 | 7.513380784254807    | 69.27442619122218 | 154.957401822183   | -0.97536           | EZY69MU  | true     | false | false | 1353   | 182.88             | NULL              | 1480764694.437    | 1480764695.557    | 1480762800 | 1480764696 | 374  | 400efc |
| 1480762872 | 3c4b2b | 50.74361510195974 | 7.232437133789062    | 248.8127964155426 | 289.8211686962189  | 7.152640000000001  | DLH422   | false    | false | false | 2511   | 8046.72            | 8061.96           | 1480762871.476    | 1480762871.972    | 1480762800 | 1480762872 | 72   | 3c4b2b |
| 1480765637 | 3c6675 | 50.04410934448242 | 8.546423661081414    | 63.6436052477111  | 69.66077788734779  | 0                  | DLH1KX   | true     | false | false | 1344   | NULL               | NULL              | 1480765629.247    | 1480765629.779    | 1480762800 | 1480765637 | 458  | 3c6675 |
| 1480766399 | 706050 | 48.33059692382812 | 14.07517653245192    | 270.772066150542  | 110.8108613270235  | 0                  | KAC104   | false    | false | false | 7774   | 11887.2            | 11750.04          | 1480766397.62     | 1480766398.83     | 1480762800 | 1480766399 | 1356 | 706050 |
+------------+--------+-------------------+----------------------+-------------------+--------------------+--------------------+----------+----------+-------+-------+--------+--------------------+-------------------+-------------------+-------------------+------------+------------+------+--------+
